1.392471999999999923e+02,1.145206840000000028e+02,1.040436519999999945e+02,1.410000000000000000e+02,1.160000000000000000e+02,1.050000000000000000e+02,1.240810770332848143e-04,9.743753074758661203e-02,5.720137535133988926e+00,1.446973764554040920e-01,1.223778000000000077e+01,6.670328800000000058e+01,1.392471999999999923e+02,1.200000000000000000e+01,6.400000000000000000e+01,1.410000000000000000e+02,1.203207799999999992e+02,1.220000000000000000e+02,6.588897819717717041e+00,2.505838734219743813e+01,2.164198281532990487e-02,1.335716736473924748e-01
1.399598320000000058e+02,1.147724400000000031e+02,1.054038359999999983e+02,1.430000000000000000e+02,1.180000000000000000e+02,1.080000000000000000e+02,1.229242492640197210e-04,9.887789953838278800e-02,6.376978683270204229e+00,1.408358306740018495e-01,1.099476399999999998e+01,6.702551200000000620e+01,1.399598320000000058e+02,1.200000000000000000e+01,6.100000000000000000e+01,1.430000000000000000e+02,1.209162280000000038e+02,1.240000000000000000e+02,6.834247565004623937e+00,2.986973682930628371e+01,1.610013953711226034e-02,9.617733166642690457e-02
1.436012120000000039e+02,1.189221959999999996e+02,1.084222359999999981e+02,1.450000000000000000e+02,1.200000000000000000e+02,1.100000000000000000e+02,1.130860645223055836e-04,9.400691613755068898e-02,5.700782860125182872e+00,1.395861229547181170e-01,1.260022400000000076e+01,6.435754799999999420e+01,1.436115399999999909e+02,1.200000000000000000e+01,6.200000000000000000e+01,1.450000000000000000e+02,1.246753439999999955e+02,1.260000000000000000e+02,6.567592808581741437e+00,2.457437589200720041e+01,2.134816567610026833e-02,1.323724980543923846e-01
1.485494280000000060e+02,1.201934600000000017e+02,1.071282559999999933e+02,1.490000000000000000e+02,1.210000000000000000e+02,1.080000000000000000e+02,1.186302432176857452e-04,1.055133708319753033e-01,5.340685074645597830e+00,1.620054255497715423e-01,1.285851199999999928e+01,7.281795999999999935e+01,1.485494280000000060e+02,1.300000000000000000e+01,7.000000000000000000e+01,1.490000000000000000e+02,1.268300360000000069e+02,1.280000000000000000e+02,6.526313942599396789e+00,2.380277219650485776e+01,2.324872527461819063e-02,1.495112956183367592e-01
1.467393480000000068e+02,1.186666120000000006e+02,1.071811840000000018e+02,1.500000000000000000e+02,1.220000000000000000e+02,1.100000000000000000e+02,1.202233956699818088e-04,1.057728168576169414e-01,5.888409208607639833e+00,1.557895444232922644e-01,1.166262399999999921e+01,7.312558799999999337e+01,1.467393480000000068e+02,1.200000000000000000e+01,6.700000000000000000e+01,1.500000000000000000e+02,1.255120359999999948e+02,1.290000000000000000e+02,6.907271153694172661e+00,3.128138703981498026e+01,1.528405505572489470e-02,9.289273239412829120e-02
1.669912879999999973e+02,1.187026160000000061e+02,9.747549600000000680e+01,1.680000000000000000e+02,1.200000000000000000e+02,9.900000000000000000e+01,1.710453628298843416e-04,1.690224093825956897e-01,5.549714893023640627e+00,2.628526386133995252e-01,1.249607600000000041e+01,1.070905159999999938e+02,1.669912879999999973e+02,1.200000000000000000e+01,1.050000000000000000e+02,1.680000000000000000e+02,1.302515359999999873e+02,1.310000000000000000e+02,6.074957724909510581e+00,1.818149701319182299e+01,3.141790902798483748e-02,1.805525231725592095e-01
1.669785160000000133e+02,1.191886839999999950e+02,9.955390400000000284e+01,1.710000000000000000e+02,1.240000000000000000e+02,1.040000000000000000e+02,1.654085005067401648e-04,1.669996841007635457e-01,5.867875474031289507e+00,2.529696462441605176e-01,1.180809200000000025e+01,1.064568239999999975e+02,1.669785160000000133e+02,1.200000000000000000e+01,1.000000000000000000e+02,1.710000000000000000e+02,1.310073160000000030e+02,1.350000000000000000e+02,6.567015528518076017e+00,2.709092834282621709e+01,2.069105794870407244e-02,1.155989024404045357e-01
1.714610279999999989e+02,1.234907919999999990e+02,1.021060159999999968e+02,1.750000000000000000e+02,1.270000000000000000e+02,1.050000000000000000e+02,1.528888406671275759e-04,1.626375317840045853e-01,5.486391253291593273e+00,2.535210783649802235e-01,1.268548000000000009e+01,1.055664479999999941e+02,1.714610279999999989e+02,1.300000000000000000e+01,1.010000000000000000e+02,1.750000000000000000e+02,1.347505999999999915e+02,1.380000000000000000e+02,6.345005912441004092e+00,2.401325816377276468e+01,2.749118823661357222e-02,1.605051779492497610e-01
1.553738800000000140e+02,1.165162760000000048e+02,1.005757320000000021e+02,1.570000000000000000e+02,1.190000000000000000e+02,1.030000000000000000e+02,1.517410319515092513e-04,1.429165534040151286e-01,5.875317178635810933e+00,2.140974060159935299e-01,1.155832000000000015e+01,9.135954800000000375e+01,1.553738800000000140e+02,1.200000000000000000e+01,8.800000000000000000e+01,1.570000000000000000e+02,1.256949319999999943e+02,1.280000000000000000e+02,6.209510835166367038e+00,2.019753315420908280e+01,2.833325839062629178e-02,1.626982492783096146e-01
1.544971360000000118e+02,1.160142479999999949e+02,1.019014800000000065e+02,1.590000000000000000e+02,1.210000000000000000e+02,1.060000000000000000e+02,1.500121331132266448e-04,1.422597726977730959e-01,6.453627240240900065e+00,2.051323709173219767e-01,1.059593199999999946e+01,9.040741599999999778e+01,1.544971360000000118e+02,1.100000000000000000e+01,8.400000000000000000e+01,1.590000000000000000e+02,1.252015880000000010e+02,1.300000000000000000e+02,6.549148029134187254e+00,2.670923971733855495e+01,2.043780754123252982e-02,1.134441820387207256e-01
1.484925719999999956e+02,1.228753240000000062e+02,1.035217200000000020e+02,1.490000000000000000e+02,1.230000000000000000e+02,1.040000000000000000e+02,1.148111196104018060e-04,9.440043710992250536e-02,3.647284505769569751e+00,1.784456414876660624e-01,1.749819199999999952e+01,7.877777600000000291e+01,1.484925880000000120e+02,1.800000000000000000e+01,7.700000000000000000e+01,1.490000000000000000e+02,1.277794119999999936e+02,1.280000000000000000e+02,6.504369174772609341e+00,2.261797977128495774e+01,2.200912950388881836e-02,1.450770281318111976e-01
1.490532880000000091e+02,1.239757079999999974e+02,1.065360320000000058e+02,1.510000000000000000e+02,1.260000000000000000e+02,1.080000000000000000e+02,1.094401835467684510e-04,9.184951183719700096e-02,3.875922694894105014e+00,1.663498928671980626e-01,1.671658000000000044e+01,7.657638799999999435e+01,1.490532880000000091e+02,1.600000000000000000e+01,7.100000000000000000e+01,1.510000000000000000e+02,1.288672280000000114e+02,1.310000000000000000e+02,6.966412187848828985e+00,3.110599825750679770e+01,1.335763030797860323e-02,8.289607394400366758e-02
1.535220480000000123e+02,1.283497680000000116e+02,1.092185280000000063e+02,1.540000000000000000e+02,1.290000000000000000e+02,1.100000000000000000e+02,1.020610254621778687e-04,8.930399767247391984e-02,3.631536690773833342e+00,1.686207767162693494e-01,1.754405600000000121e+01,7.588068400000000224e+01,1.535220879999999966e+02,1.800000000000000000e+01,7.300000000000000000e+01,1.540000000000000000e+02,1.332092639999999903e+02,1.340000000000000000e+02,6.709838285598564767e+00,2.644126609257401483e+01,1.920941358487597908e-02,1.271999943460680460e-01
1.470944519999999898e+02,1.157525200000000041e+02,1.000485319999999945e+02,1.480000000000000000e+02,1.160000000000000000e+02,1.010000000000000000e+02,1.394410038662239595e-04,1.192402246886069689e-01,4.991588888121917478e+00,1.903591161624883510e-01,1.365125600000000006e+01,8.349362000000000705e+01,1.470944519999999898e+02,1.300000000000000000e+01,8.100000000000000000e+01,1.480000000000000000e+02,1.227719320000000067e+02,1.230000000000000000e+02,6.547173089884694264e+00,2.347472148902677347e+01,2.110729127360150975e-02,1.358698478848480162e-01
1.462248800000000131e+02,1.159420479999999998e+02,1.023067439999999948e+02,1.480000000000000000e+02,1.180000000000000000e+02,1.050000000000000000e+02,1.340958636548169702e-04,1.155097335541881015e-01,5.441827186251219750e+00,1.767104535558018663e-01,1.265732000000000035e+01,8.065582799999999963e+01,1.462248800000000131e+02,1.300000000000000000e+01,7.500000000000000000e+01,1.480000000000000000e+02,1.230872159999999980e+02,1.250000000000000000e+02,6.928235209455656296e+00,3.046565491449912599e+01,1.375334101003086729e-02,8.388682565989369344e-02
1.504714800000000139e+02,1.197925240000000002e+02,1.045490159999999946e+02,1.530000000000000000e+02,1.230000000000000000e+02,1.070000000000000000e+02,1.259793284858903384e-04,1.135147690626237271e-01,5.025183179619808982e+00,1.800736204355904702e-01,1.363787999999999911e+01,7.961867599999999356e+01,1.504714999999999918e+02,1.300000000000000000e+01,7.600000000000000000e+01,1.530000000000000000e+02,1.266930799999999948e+02,1.300000000000000000e+02,6.427948696169027087e+00,2.266751984919390850e+01,2.345744499933193061e-02,1.471010947191333518e-01
1.488928239999999903e+02,1.190343119999999999e+02,1.058674680000000023e+02,1.530000000000000000e+02,1.230000000000000000e+02,1.100000000000000000e+02,1.241562279211436777e-04,1.114426573051562341e-01,5.535409092718041713e+00,1.688856440783165214e-01,1.240189999999999948e+01,7.722352800000000173e+01,1.488928239999999903e+02,1.300000000000000000e+01,7.100000000000000000e+01,1.530000000000000000e+02,1.261864560000000068e+02,1.300000000000000000e+02,6.738722069405896242e+00,2.825105056736943254e+01,1.648094340430795307e-02,9.672220240650272749e-02
1.515661920000000009e+02,1.217401160000000004e+02,1.074256040000000070e+02,1.540000000000000000e+02,1.240000000000000000e+02,1.100000000000000000e+02,1.185211183819004729e-04,1.091305803304035010e-01,5.167250130496941374e+00,1.704323792557505823e-01,1.321491199999999999e+01,7.548765199999999709e+01,1.515661920000000009e+02,1.300000000000000000e+01,7.300000000000000000e+01,1.540000000000000000e+02,1.285974559999999940e+02,1.310000000000000000e+02,6.288458028743980854e+00,2.041828235498921629e+01,2.530447629999847681e-02,1.528200575656877280e-01
1.358219400000000121e+02,1.303924800000000062e+02,9.975931199999999421e+01,1.390000000000000000e+02,1.330000000000000000e+02,1.030000000000000000e+02,8.341204656862121294e-05,2.039506349806297428e-02,1.354482435509118954e+00,1.530793630386174109e-01,3.570355599999999896e+01,7.005743200000000570e+01,1.358253919999999937e+02,3.600000000000000000e+01,6.600000000000000000e+01,1.390000000000000000e+02,1.281093879999999956e+02,1.310000000000000000e+02,6.448659535337136539e+00,2.319990341069236450e+01,2.332158109981827612e-02,1.434312016433421377e-01
1.350992479999999887e+02,1.303855320000000120e+02,1.015330079999999953e+02,1.400000000000000000e+02,1.350000000000000000e+02,1.060000000000000000e+02,8.109804789895336014e-05,1.775512705474105446e-02,1.326745486807322294e+00,1.418498076610485159e-01,3.623815599999999648e+01,6.818845600000000218e+01,1.350992640000000051e+02,3.600000000000000000e+01,6.100000000000000000e+01,1.400000000000000000e+02,1.281181640000000073e+02,1.330000000000000000e+02,6.783146299259651180e+00,2.954096127869071253e+01,1.613843693765213902e-02,9.492884613833256491e-02
1.512820279999999968e+02,1.288533079999999984e+02,1.191004960000000068e+02,1.530000000000000000e+02,1.300000000000000000e+02,1.200000000000000000e+02,8.982027655793799919e-05,8.006387312738011408e-02,5.599436552247704313e+00,1.190222338482201242e-01,1.262478800000000057e+01,5.526543999999999812e+01,1.512860320000000058e+02,1.300000000000000000e+01,5.400000000000000000e+01,1.530000000000000000e+02,1.338939640000000111e+02,1.350000000000000000e+02,6.567776831856575903e+00,2.433580572667983333e+01,2.178140151805097596e-02,1.407409520285662352e-01
1.515676080000000070e+02,1.291573759999999993e+02,1.210953399999999931e+02,1.530000000000000000e+02,1.310000000000000000e+02,1.230000000000000000e+02,8.804966805851215247e-05,7.982984514125043840e-02,6.559447266174448288e+00,1.117580082791447410e-01,1.084988799999999998e+01,5.262656400000000190e+01,1.515680800000000090e+02,1.000000000000000000e+01,5.100000000000000000e+01,1.530000000000000000e+02,1.343313479999999913e+02,1.360000000000000000e+02,6.693640005865732157e+00,2.616173412644688057e+01,1.839184642769777986e-02,1.140797717449721915e-01
1.556252120000000048e+02,1.335557200000000080e+02,1.238055319999999995e+02,1.570000000000000000e+02,1.340000000000000000e+02,1.250000000000000000e+02,8.211686910342349025e-05,7.631724487283966796e-02,5.526987992436653840e+00,1.138732250593012946e-01,1.270100799999999985e+01,5.305159199999999942e+01,1.556261000000000081e+02,1.300000000000000000e+01,5.200000000000000000e+01,1.570000000000000000e+02,1.385208560000000091e+02,1.390000000000000000e+02,6.564308270882406759e+00,2.421764408499025834e+01,2.218891123367290955e-02,1.432131139308768231e-01
1.462160000000000082e+02,1.249871799999999951e+02,1.150776759999999967e+02,1.490000000000000000e+02,1.270000000000000000e+02,1.170000000000000000e+02,9.514857896117289902e-05,7.827644203876965578e-02,5.284537349195280953e+00,1.191698340223129315e-01,1.327274399999999943e+01,5.610779999999999745e+01,1.462190200000000004e+02,1.300000000000000000e+01,5.300000000000000000e+01,1.490000000000000000e+02,1.295274400000000128e+02,1.320000000000000000e+02,6.583491276426912009e+00,2.538918208699130474e+01,2.184083910756815308e-02,1.340305735623298911e-01
1.439825600000000065e+02,1.229788479999999993e+02,1.149477399999999960e+02,1.470000000000000000e+02,1.260000000000000000e+02,1.180000000000000000e+02,9.696792082071235906e-05,7.867695992972889574e-02,6.230588855236413259e+00,1.121337286520735915e-01,1.136131600000000041e+01,5.431142400000000237e+01,1.439826079999999990e+02,1.100000000000000000e+01,5.000000000000000000e+01,1.470000000000000000e+02,1.276129439999999988e+02,1.310000000000000000e+02,6.844139261305420163e+00,2.977572587952919392e+01,1.545709894980764297e-02,8.997073176268106931e-02
1.479937040000000081e+02,1.114030719999999945e+02,9.804474000000000444e+01,1.500000000000000000e+02,1.130000000000000000e+02,1.000000000000000000e+02,1.615737035442943079e-04,1.410604733190670701e-01,6.478323491286192670e+00,2.030128429848141736e-01,1.064912400000000048e+01,8.757191600000000165e+01,1.479937360000000126e+02,1.100000000000000000e+01,8.500000000000000000e+01,1.500000000000000000e+02,1.203394600000000025e+02,1.220000000000000000e+02,6.256954389513762038e+00,2.071445898179335998e+01,2.763958296355810418e-02,1.628248576885413801e-01
1.472748159999999871e+02,1.111798799999999972e+02,9.928928799999999910e+01,1.520000000000000000e+02,1.150000000000000000e+02,1.030000000000000000e+02,1.589556533172572660e-04,1.396567234359711029e-01,7.071175598321764788e+00,1.946168449564742442e-01,9.932736000000000232e+00,8.735755600000000243e+01,1.472748159999999871e+02,1.000000000000000000e+01,8.100000000000000000e+01,1.520000000000000000e+02,1.201978479999999934e+02,1.240000000000000000e+02,6.667058924955169275e+00,2.836858741934281980e+01,1.905460900108527436e-02,1.057089738547445229e-01
1.515172760000000096e+02,1.151216560000000015e+02,1.018637480000000011e+02,1.540000000000000000e+02,1.170000000000000000e+02,1.040000000000000000e+02,1.477180518971178669e-04,1.364977714507197570e-01,6.490401653111486979e+00,1.959638777053801795e-01,1.067435200000000073e+01,8.515161600000000419e+01,1.515172880000000077e+02,1.100000000000000000e+01,8.200000000000000000e+01,1.540000000000000000e+02,1.239740479999999963e+02,1.260000000000000000e+02,6.292091217218809263e+00,2.123187750750498992e+01,2.674086496621093378e-02,1.574589577791670192e-01
1.519644360000000063e+02,1.179677480000000003e+02,1.029769440000000031e+02,1.560000000000000000e+02,1.220000000000000000e+02,1.070000000000000000e+02,1.366010568331458576e-04,1.259452929851447578e-01,5.535672402894469712e+00,1.921519841149365582e-01,1.267958800000000075e+01,8.486917599999999595e+01,1.519644360000000063e+02,1.300000000000000000e+01,8.000000000000000000e+01,1.560000000000000000e+02,1.259197759999999988e+02,1.300000000000000000e+02,6.437226697318831015e+00,2.436094637139171581e+01,2.461131309096116493e-02,1.461676109018099634e-01
1.499199879999999894e+02,1.163909120000000001e+02,1.037896479999999997e+02,1.540000000000000000e+02,1.210000000000000000e+02,1.080000000000000000e+02,1.373434096746863758e-04,1.259020040111012706e-01,6.321541712006030878e+00,1.818233659836238636e-01,1.137467200000000034e+01,8.255565599999999904e+01,1.499199879999999894e+02,1.100000000000000000e+01,7.600000000000000000e+01,1.540000000000000000e+02,1.244517440000000050e+02,1.290000000000000000e+02,6.705100447557590826e+00,2.881079935299371897e+01,1.799884177907932689e-02,1.021240446198870971e-01
1.702397880000000043e+02,1.121689839999999947e+02,8.632605200000000423e+01,1.720000000000000000e+02,1.140000000000000000e+02,8.800000000000000000e+01,2.378821754976424569e-04,2.056267713950472031e-01,5.494134334293030442e+00,3.270651151376972599e-01,1.255836399999999919e+01,1.268728799999999950e+02,1.702397880000000043e+02,1.300000000000000000e+01,1.240000000000000000e+02,1.720000000000000000e+02,1.258607200000000006e+02,1.280000000000000000e+02,6.096643258462776771e+00,1.811077715288883638e+01,2.843915009086119342e-02,1.624694005984110845e-01
1.711745119999999929e+02,1.130154160000000019e+02,8.837809199999999521e+01,1.740000000000000000e+02,1.160000000000000000e+02,9.100000000000000000e+01,2.296785890702814103e-04,2.046486883236762200e-01,5.721218586888736191e+00,3.189966840016754679e-01,1.214536799999999950e+01,1.255436959999999971e+02,1.711745119999999929e+02,1.200000000000000000e+01,1.210000000000000000e+02,1.740000000000000000e+02,1.269199639999999931e+02,1.300000000000000000e+02,6.410631206209933985e+00,2.250467627491461542e+01,2.096365611268542067e-02,1.157175337129021375e-01
1.740593120000000056e+02,1.162449799999999982e+02,8.984963600000000383e+01,1.770000000000000000e+02,1.190000000000000000e+02,9.200000000000000000e+01,2.146622028640272114e-04,1.991508000164186332e-01,5.380646223061159361e+00,3.190860963153094865e-01,1.272459199999999946e+01,1.249440000000000026e+02,1.740593120000000056e+02,1.300000000000000000e+01,1.210000000000000000e+02,1.770000000000000000e+02,1.296799000000000035e+02,1.320000000000000000e+02,6.196981788844686534e+00,2.002597343426780441e+01,2.757096763613028911e-02,1.588270367035973241e-01
1.611361479999999915e+02,1.051724839999999972e+02,8.235909200000000396e+01,1.630000000000000000e+02,1.070000000000000000e+02,8.400000000000000000e+01,2.709992013793977072e-04,2.101458881738388351e-01,5.906211579584483395e+00,3.235260615361515435e-01,1.194658800000000021e+01,1.258254120000000000e+02,1.611361479999999915e+02,1.200000000000000000e+01,1.230000000000000000e+02,1.630000000000000000e+02,1.188715279999999979e+02,1.210000000000000000e+02,6.028156033953170123e+00,1.730337443810354614e+01,3.063236900330916501e-02,1.735554082626763472e-01
1.614545280000000105e+02,1.054665880000000016e+02,8.354306400000000110e+01,1.630000000000000000e+02,1.070000000000000000e+02,8.500000000000000000e+01,2.659777886066912113e-04,2.097546302781081173e-01,6.107567560762585224e+00,3.180091010853690614e-01,1.160749200000000059e+01,1.246749680000000069e+02,1.614545280000000105e+02,1.200000000000000000e+01,1.220000000000000000e+02,1.630000000000000000e+02,1.193918199999999956e+02,1.210000000000000000e+02,6.214083472483372006e+00,1.938847330471382691e+01,2.384433515674092702e-02,1.248284752746019188e-01
1.735842759999999885e+02,1.160325359999999932e+02,9.034059200000000089e+01,1.740000000000000000e+02,1.160000000000000000e+02,9.100000000000000000e+01,2.135002951920919199e-04,1.987168479708284197e-01,5.480138988314781301e+00,3.154067467412732806e-01,1.261536000000000080e+01,1.225363399999999956e+02,1.735842959999999948e+02,1.300000000000000000e+01,1.220000000000000000e+02,1.740000000000000000e+02,1.295699319999999943e+02,1.300000000000000000e+02,5.689057606456932703e+00,1.315184418685741363e+01,3.722999707814956399e-02,2.052048102790389739e-01
1.753365560000000016e+02,1.175320240000000069e+02,9.283510400000000118e+01,1.770000000000000000e+02,1.190000000000000000e+02,9.400000000000000000e+01,2.039689545534169508e-04,1.973736206185040254e-01,5.681112624570188174e+00,3.076441858173977195e-01,1.223560799999999915e+01,1.213557880000000040e+02,1.753365560000000016e+02,1.200000000000000000e+01,1.190000000000000000e+02,1.770000000000000000e+02,1.313057680000000005e+02,1.330000000000000000e+02,6.260244661207710060e+00,1.989024408925581255e+01,2.281239496050074464e-02,1.218519217750771988e-01
1.787194039999999973e+02,1.217033720000000017e+02,9.520920800000000384e+01,1.810000000000000000e+02,1.230000000000000000e+02,9.700000000000000000e+01,1.861043946592910660e-04,1.897859834701746962e-01,5.304044619033837726e+00,3.048611657989199197e-01,1.291238799999999998e+01,1.201015079999999955e+02,1.787194039999999973e+02,1.300000000000000000e+01,1.180000000000000000e+02,1.810000000000000000e+02,1.348936239999999884e+02,1.370000000000000000e+02,6.067853079037781150e+00,1.787490117865342043e+01,3.000172926048501332e-02,1.730409373194398692e-01
1.664266519999999900e+02,1.102376639999999952e+02,8.366838799999999310e+01,1.670000000000000000e+02,1.100000000000000000e+02,8.400000000000000000e+01,2.471122905514658774e-04,2.030944532796199187e-01,5.229621311472694600e+00,3.309072582966859355e-01,1.312588000000000044e+01,1.271167520000000053e+02,1.664266519999999900e+02,1.300000000000000000e+01,1.260000000000000000e+02,1.670000000000000000e+02,1.232741160000000065e+02,1.230000000000000000e+02,5.685653918356354808e+00,1.319698542920104778e+01,3.759878428412622570e-02,2.036561642033289377e-01
1.680070399999999893e+02,1.116355279999999937e+02,8.584777599999999609e+01,1.690000000000000000e+02,1.130000000000000000e+02,8.700000000000000000e+01,2.363298719497904945e-04,2.015841593902112927e-01,5.371960146041423911e+00,3.236466626656395729e-01,1.289952399999999955e+01,1.261330279999999959e+02,1.680070399999999893e+02,1.300000000000000000e+01,1.230000000000000000e+02,1.690000000000000000e+02,1.247554920000000038e+02,1.260000000000000000e+02,6.192958427929141862e+00,1.912905966946458136e+01,2.431646877018105168e-02,1.288091404191549771e-01
1.522966480000000047e+02,1.242905039999999985e+02,1.063246000000000038e+02,1.540000000000000000e+02,1.260000000000000000e+02,1.080000000000000000e+02,1.136143229300028341e-04,1.012561277611333382e-01,4.117699393250683570e+00,1.777582018318927815e-01,1.623384400000000127e+01,7.742260799999999676e+01,1.522966480000000047e+02,1.600000000000000000e+01,7.600000000000000000e+01,1.540000000000000000e+02,1.300206479999999942e+02,1.320000000000000000e+02,5.950705761713799724e+00,1.595674169936003040e+01,3.204672649030258086e-02,1.928793369188357976e-01
1.521979279999999903e+02,1.246169639999999958e+02,1.084551040000000057e+02,1.560000000000000000e+02,1.280000000000000000e+02,1.120000000000000000e+02,1.103661735287983389e-04,9.963685046251050115e-02,4.413092799962382351e+00,1.678201234198571923e-01,1.535554400000000008e+01,7.528318000000000154e+01,1.521979279999999903e+02,1.600000000000000000e+01,7.100000000000000000e+01,1.560000000000000000e+02,1.306110879999999952e+02,1.340000000000000000e+02,6.498143082055985786e+00,2.382718756916679936e+01,1.901515760043558448e-02,1.095777787061497505e-01
1.558970919999999865e+02,1.283549639999999954e+02,1.109262999999999977e+02,1.580000000000000000e+02,1.310000000000000000e+02,1.130000000000000000e+02,1.036104341776007790e-04,9.689332906707275039e-02,4.160555278362127574e+00,1.685414148396703893e-01,1.605843600000000038e+01,7.416492399999999918e+01,1.558970919999999865e+02,1.600000000000000000e+01,7.200000000000000000e+01,1.580000000000000000e+02,1.341032999999999902e+02,1.360000000000000000e+02,6.053851086090982214e+00,1.741135414348925892e+01,3.020424088576420529e-02,1.778961604937175089e-01
