2.134661500127272404e+00
4.224254260359119328e+00
4.585915684099123979e+00
2.947924074867255939e+00
2.881236430219602518e+00
4.881545323101500244e+00
3.318231311541687933e+00
3.343561446983493113e+00
2.280605838064595048e+00
1.690067633695058413e+00
2.067477031779445529e+00
2.286783409725920535e+00
2.919597873748409622e+00
2.011044515146662270e+00
2.548272704379577203e+00
2.753718722045739309e+00
2.592036950112276639e+00
2.368400166812146157e+00
1.960127657324118200e+00
2.436687639979242093e+00
3.108436357124314764e+00
1.433855838101803393e+00
2.324840827150428169e+00
1.607557902382291237e+00
2.384273481354481916e+00
1.032819403922442314e+00
1.952832347273179892e+00
2.394750201055718009e+00
2.680297615936904521e+00
9.243115996071959994e-01
2.552828044837822663e+00
2.788849783261405424e+00
2.186644649251424433e+00
2.604219631650415590e+00
1.298003712755994465e+00
2.573253584157199736e+00
2.183695537753217231e+00
1.987253472139537180e+00
2.096845044903353106e+00
1.204778080925947625e+00
2.295098674911176584e+00
2.965669103912688342e+00
3.073099679810061158e+00
3.534576654067309143e+00
3.687361389010706425e+00
4.494868866608703328e+00
2.891253467963077917e+00
2.388359281983400528e+00
2.529736474953121927e+00
2.129461179192673193e+00
3.505918435931537847e+00
3.437723475486513358e+00
3.209101003958624077e+00
4.052828407742114614e+00
4.391817940952544852e+00
3.954184064070017435e+00
2.896771901062975996e+00
2.533371582661104959e+00
3.243626314685219114e+00
2.276355087564721380e+00
3.330390242981828397e+00
2.714409287584980568e+00
1.880126860395323174e+00
3.055236040213328508e+00
4.186851343439681905e+00
1.706021627982765798e+00
2.620523062400254233e+00
2.389357119400822516e+00
2.544528932717564196e+00
3.383382488230812335e+00
2.667450568104823727e+00
3.389937303646902933e+00
3.294219209279346305e+00
4.221128777376141450e+00
3.578454428536976373e+00
3.539210027791690472e+00
3.654633048723579414e+00
3.699124824752673568e+00
3.669087335685731865e+00
3.156186645331228391e+00
3.481083591408427935e+00
3.373059443979723238e+00
3.214122113019027616e+00
3.470246452711053919e+00
2.953699598494826439e+00
3.017901276213465156e+00
3.098079534877568264e+00
1.817570587547233663e+00
2.417212552594383723e+00
1.859183787793174059e+00
3.085585121625994187e+00
