-3.328770129100667674e+01
-2.243446619207186910e+00
-4.550877548358250313e-01
-2.804975222261904526e+10
8.285497410810382934e-01
5.803997936174341010e-01
3.799680252686505264e+04
-3.111143067098849997e+02
6.546531647816076216e-01
-1.014704833226635543e+02
1.584332186463263681e-01
1.140172320966841013e-01
3.359035717427087064e+01
-6.773782936591908610e-02
3.153764146687087488e-01
2.804975222283051682e+10
2.351336492731069150e+00
-1.628833699316814654e+00
-7.724741347814916281e-01
1.988654913548782155e-01
1.020452376271026367e+02
-5.870214035134281083e+00
